	logFC	AveExpr	t	P.Value	adj.P.Val	B
hsa-miR-572	1.822884581	10.4014947	5.748174059	1.48E-06	3.11E-05	5.07784033
hsv1-miR-H7*	1.792798211	8.271494748	6.401299161	1.98E-07	7.84E-06	7.043750312
hsa-miR-940	1.436125924	9.319206795	3.567414336	0.001037087	0.004145271	-1.247450776
hsa-miR-134	1.374092217	9.894640984	5.158672807	9.11E-06	0.000113627	3.307504318
hsa-miR-193a-3p	1.239009784	7.740605401	4.967772073	1.64E-05	0.000174919	2.738814111
hsa-miR-720	1.209694079	14.3182968	3.332656323	0.001991656	0.007061115	-1.862931159
hsa-miR-663	1.204623667	10.20838192	3.76905839	0.000584548	0.002581592	-0.703199322
hsa-miR-4286	1.153809665	11.48168844	2.972261497	0.005228578	0.015826731	-2.763412669
hsa-miR-210	1.119400994	9.28130629	4.107776858	0.000218172	0.001175513	0.238471986
hsa-miR-1234	1.09746016	7.36669007	5.76803386	1.39E-06	3.02E-05	5.13767189
hsa-miR-638	1.094124428	14.34929946	5.030781198	1.35E-05	0.000154547	2.926149334
hsa-miR-4253	1.058160003	8.587079302	4.985975704	1.55E-05	0.000170339	2.792895757
hsa-miR-636	1.057373022	6.675026114	5.751933517	1.46E-06	3.11E-05	5.089166109
hsa-miR-877*	1.050457924	7.121900247	5.126247309	1.01E-05	0.000123247	3.210685415
hsa-miR-605	1.026378763	6.490020429	5.901109268	9.23E-07	2.30E-05	5.538650585
hsa-miR-1207-5p	1.020053982	13.42228517	3.597272413	0.00095335	0.00386796	-1.167721206
hsa-miR-1281	1.01831963	6.528084284	4.263287676	0.000137671	0.00085351	0.680570466
hsa-miR-3196	1.004290907	12.61539594	3.630624217	0.000867524	0.003578888	-1.078298755
hsa-miR-148a	0.970458338	10.14314299	5.777826092	1.35E-06	3.02E-05	5.167174378
hsa-miR-19a	0.966343982	9.736938932	4.988593175	1.54E-05	0.000170339	2.800674819
hsa-miR-96	0.963799413	7.402381643	3.877799153	0.000427215	0.002026265	-0.404376357
hsa-miR-212	0.932659946	7.442231011	8.568010859	3.10E-10	5.22E-08	13.35780277
hsa-miR-19b	0.90282764	11.29336153	4.198780742	0.000166732	0.000980736	0.496518705
hsa-miR-193b	0.862662226	10.42634002	3.901813801	0.000398482	0.001930773	-0.337917076
hsa-miR-3616-3p	0.857391259	9.319162398	4.186917057	0.000172696	0.001002678	0.462769791
hsa-miR-3937	0.850480537	8.83783446	5.585714895	2.44E-06	4.39E-05	4.588642738
hsa-miR-483-3p	0.826786635	8.791926828	3.238130348	0.002577112	0.008855534	-2.104632308
hsa-miR-548q	0.806958304	8.648750399	2.818672391	0.007768605	0.021620476	-3.128523583
hsa-miR-601	0.803941415	7.865856667	4.958316223	1.68E-05	0.000177241	2.710734856
hcmv-miR-UL70-3p	0.798893702	8.722342676	2.839066585	0.007374937	0.020869833	-3.080738065
hsa-miR-1307	0.769096557	6.155729823	5.855305672	1.06E-06	2.56E-05	5.400630979
hsa-miR-202	0.766958965	8.042275685	4.168875877	0.000182167	0.001041161	0.411509093
hbv-miR-B4	0.751540545	7.171291381	7.273021255	1.40E-08	1.04E-06	9.637192185
hsa-miR-3188	0.748368224	10.0820677	3.218579082	0.002717153	0.009265837	-2.154156173
hsa-miR-342-3p	0.744413978	8.686845885	3.755130866	0.000608372	0.002643473	-0.741214209
hsa-miR-564	0.718761498	11.09018568	3.941185178	0.000355393	0.001773016	-0.228608224
hsa-miR-3195	0.71219625	9.706870115	4.282666628	0.000129955	0.000817987	0.7360386
hsa-miR-142-3p	0.694288236	8.527388416	2.393860221	0.021973971	0.049496554	-4.070992573
hsa-miR-1226*	0.682053445	8.018591304	5.051813761	1.26E-05	0.000148144	2.988767066
hsa-miR-365	0.673325175	12.13740335	4.404448654	9.03E-05	0.000633622	1.086370043
hsa-miR-3659	0.667214889	7.115242092	4.373461277	9.91E-05	0.000685886	0.99694995
hcmv-miR-US33-5p	0.658577381	6.153470345	6.655999453	9.07E-08	4.21E-06	7.806672783
hsa-miR-933	0.657805226	5.832946745	4.109674409	0.000216956	0.001175513	0.243832611
hsa-miR-1825	0.646784586	6.294955019	4.959675455	1.68E-05	0.000177241	2.714770541
hsa-miR-3663-5p	0.631459136	6.019535178	5.702799561	1.70E-06	3.31E-05	4.941159226
hsa-miR-2861	0.628113873	14.06151462	3.393347172	0.001685274	0.006151933	-1.705830689
hsa-miR-664*	0.625873228	7.201576713	3.003111642	0.004823205	0.01479922	-2.688657095
hsa-miR-185	0.622308736	8.370524854	3.918962362	0.000379123	0.001863791	-0.290359634
hsa-miR-3648	0.615798993	8.156565146	4.815197231	2.61E-05	0.000238938	2.286944946
hsv2-miR-H10	0.602791461	12.41210485	3.121320716	0.003528136	0.011424036	-2.398035439
hsa-miR-1280	0.5620705	9.720342156	3.431918236	0.001514599	0.005635814	-1.605237868
hsa-miR-20a	0.557612889	11.61282629	5.545648081	2.77E-06	4.72E-05	4.468090336
hsa-miR-30e	0.556986816	9.178375099	2.790684807	0.008340828	0.022867305	-3.193744463
hsa-miR-4267	0.551747107	5.649817632	5.432036071	3.93E-06	5.88E-05	4.126561738
kshv-miR-K12-8*	0.534690831	6.349343021	2.766567881	0.008865167	0.023930622	-3.249610631
hsa-miR-3907	0.531607549	7.198947783	2.554277563	0.01498967	0.03599124	-3.727461092
hsa-miR-770-5p	0.523550584	6.656243347	5.7343284	1.54E-06	3.19E-05	5.036130234
hsa-miR-760	0.521501259	7.772139822	4.50324291	6.71E-05	0.000499498	1.372648433
hsv1-miR-H17	0.5157135	9.021768871	2.929468304	0.005844176	0.017286651	-2.866336732
hsa-miR-1288	0.503257843	7.148285309	7.056034035	2.69E-08	1.51E-06	8.996830171
hsa-miR-130b	0.500197826	9.082583398	3.611739541	0.00091516	0.003746871	-1.128978809
hsa-miR-374b	0.498652901	8.616422053	3.8596681	0.000450234	0.002098495	-0.454443664
hsa-miR-188-5p	0.495839101	10.27639086	3.388647579	0.001707287	0.006198693	-1.718047746
hsa-miR-181b	0.471931912	8.247210449	3.47955367	0.001326622	0.005033689	-1.480223228
hsa-miR-3610	0.469380558	6.914764721	3.052063	0.004240216	0.013282723	-2.569101595
hsa-miR-3181	0.468438905	5.822125121	4.442383611	8.06E-05	0.000574433	1.196085525
hsa-miR-151-3p	0.464218893	7.896721061	3.870984748	0.000435729	0.002052194	-0.423204859
hsa-miR-595	0.454611001	5.565520014	4.854244292	2.31E-05	0.000224323	2.402332427
hsa-miR-181d	0.451711472	6.797180853	4.447022801	7.95E-05	0.000572543	1.209521224
hsa-miR-2114	0.451364355	5.60860836	2.703829138	0.010376229	0.027294404	-3.393465952
hsa-miR-1207-3p	0.447952708	5.733849158	6.116992068	4.74E-07	1.42E-05	6.188952778
hsa-miR-3150b-3p	0.445624437	5.737412366	4.845533989	2.38E-05	0.000227097	2.376576739
hsv2-miR-H7-3p	0.444596795	5.786583949	5.694962997	1.74E-06	3.31E-05	4.917556335
hsa-miR-148b*	0.431218074	6.364668849	3.631750661	0.00086476	0.003578888	-1.075271938
hsa-miR-1305	0.425790627	8.493304304	5.278839777	6.30E-06	8.40E-05	3.666986329
hsa-miR-99b*	0.424260199	6.276779884	3.778683334	0.000568614	0.002541806	-0.676893185
hsa-miR-1972	0.422991906	8.730994984	2.908752748	0.006166046	0.018016623	-2.915833587
hsa-miR-3620	0.410950779	6.379867132	4.982111999	1.57E-05	0.000170339	2.781414169
hsa-miR-520a-3p	0.404585571	9.191050637	2.966783907	0.005303825	0.016018503	-2.776637448
hsa-miR-183	0.400430094	6.226822238	3.423241687	0.001551483	0.005757156	-1.627916136
hsa-miR-1915*	0.394849714	6.038092756	3.944104433	0.000352385	0.001764546	-0.220486265
hsa-miR-374a	0.38492301	9.680434031	3.045944303	0.004309268	0.013467711	-2.584107603
hsa-miR-141	0.383286773	11.25649434	2.426168133	0.020365979	0.046339482	-4.003079375
hsa-miR-29a	0.378184493	12.73564652	2.816372596	0.007814207	0.021702551	-3.133898528
hsa-miR-623	0.369114573	7.563432086	3.066969967	0.004076335	0.012829027	-2.532469007
hsa-miR-4322	0.367415386	8.004060959	2.991554311	0.004971472	0.015184973	-2.716716677
hsa-miR-130a	0.357059514	13.025827	3.403342814	0.001639354	0.00603336	-1.679817397
hsa-miR-484	0.354047566	7.034797107	3.771135272	0.000581073	0.00257469	-0.697525367
hsa-miR-3919	0.349310714	5.561525463	2.772349701	0.008736738	0.023631296	-3.236245649
hsa-miR-614	0.349031289	5.790309774	6.669726818	8.69E-08	4.18E-06	7.847691617
hsa-miR-191*	0.348800802	6.403508935	3.507259107	0.001227824	0.004725366	-1.407124257
hsa-miR-1306	0.345705146	5.938099375	4.306633169	0.000120997	0.000787358	0.80474683
hsa-miR-1180	0.343992116	6.038744329	3.891438205	0.000410658	0.001968528	-0.366651111
hsa-miR-1268	-0.607764166	11.93047738	-2.09522712	0.043206424	0.086864259	-4.666447972
hsa-miR-421	0.342214601	5.932094318	7.245956039	1.51E-08	1.07E-06	9.557542936
hsa-miR-3158-3p	0.339548146	6.456074526	2.975975942	0.005178125	0.015709312	-2.754436381
hsa-miR-1274b_v16.0	0.592094487	13.33238461	2.036501993	0.04906351	0.095503681	-4.776350183
hsa-miR-193b*	0.332785606	7.408464859	2.801921244	0.008106528	0.022421957	-3.167609492
hsa-miR-610	0.330739874	7.344592967	5.030709384	1.35E-05	0.000154547	2.925935603
hsa-miR-602	0.326873473	6.55750799	4.031418114	0.000273051	0.00142558	0.02349431
hsa-miR-3615	0.325849208	5.902126595	3.155352185	0.003221258	0.010583012	-2.313176583
hsa-miR-31*	0.321237364	6.122510293	3.083262569	0.003904076	0.012402807	-2.492312914
hsa-miR-4323	0.319081971	6.933171399	3.20478405	0.002820289	0.009521127	-2.189000481
hsa-miR-18a	0.317485399	7.340240525	2.599344253	0.013431803	0.033076121	-3.62816802
hsa-miR-493	0.316765011	5.94623278	4.135797368	0.00020087	0.001104377	0.317718545
hsv2-miR-H21	0.314011536	5.369659083	5.446221913	3.76E-06	5.72E-05	4.169177491
hsa-miR-3677-3p	0.313203192	5.734551589	6.274889748	2.92E-07	1.05E-05	6.664013003
hsa-miR-3125	0.308034942	8.036643594	4.156231538	0.000189106	0.001065799	0.375627245
hsa-miR-4280	0.304791683	7.314280764	2.600983787	0.013378042	0.03300407	-3.624533362
hsa-miR-892b	0.297538705	6.59121198	4.299691515	0.000123527	0.000799959	0.784833936
hsa-miR-125a-5p	0.53575357	8.820581708	2.324025751	0.025848996	0.056707814	-4.215525682
hsa-miR-455-5p	0.291350321	8.058902353	2.997568784	0.004893786	0.014981659	-2.702122426
hsa-miR-4259	0.289752944	7.97055839	2.455580547	0.018995858	0.043814077	-3.940686599
hsa-miR-4268	0.288907441	5.324496531	5.354166596	4.99E-06	7.08E-05	3.892802861
hsa-miR-425	0.283777987	8.687624392	2.763466389	0.008934781	0.024070301	-3.256772471
hsa-miR-887	0.525886738	6.674405063	2.219530069	0.032801048	0.069689292	-4.425860073
hsa-miR-622	0.279500116	8.508900353	2.409000544	0.021206613	0.04800892	-4.039248246
hsa-miR-650	0.276445852	6.144037761	3.263189537	0.002407648	0.00835851	-2.040918985
hsa-miR-17	0.27072891	10.13673942	3.10092914	0.00372508	0.011975375	-2.448631816
hsa-miR-938	0.269202002	5.435614736	3.182466322	0.002995065	0.010060731	-2.245196947
hsa-miR-4307	0.259664967	5.238958507	4.145864669	0.000194988	0.001080857	0.346236154
hsa-miR-1244	0.25837219	5.82275746	2.649043166	0.011887521	0.03026936	-3.517303216
hsv1-miR-H13	0.257238077	5.279307984	4.147858307	0.000193843	0.001078952	0.351886357
hsa-miR-1539	0.243925665	5.924912075	5.003372073	1.47E-05	0.000164696	2.844610128
ebv-miR-BART12	0.241609909	5.378851917	3.794244319	0.000543742	0.00246606	-0.634303059
hsa-miR-103a	0.240200956	11.20648026	2.689819395	0.010744773	0.027969532	-3.42529333
hsa-miR-1287	0.237290388	5.760037454	2.67878207	0.011043619	0.028607221	-3.45029087
hsa-miR-3646	0.236200798	6.725396157	2.645418573	0.011994353	0.030426354	-3.5254365
hsa-miR-548m	0.235836069	5.185491967	4.254833935	0.000141176	0.000868329	0.656398498
hsa-miR-31	0.234290471	7.078387069	2.451687694	0.019172249	0.044145333	-3.948975279
hsa-miR-4304	0.227479662	6.444885803	2.825911364	0.007626679	0.021402367	-3.111586935
hsa-miR-1910	0.223194117	5.451650836	3.759775854	0.000600323	0.002616944	-0.728542504
hsa-miR-548b-5p	0.221087687	5.359969441	3.872423404	0.000433918	0.002050835	-0.419230901
hsa-miR-769-5p	0.218846662	5.918709546	4.29330584	0.000125901	0.000805356	0.766524748
hsa-miR-3150a-3p	0.209241947	5.290300322	4.937764537	1.79E-05	0.000181647	2.649738615
hsv1-miR-H15	0.206360532	6.407742613	3.80437238	0.000528123	0.002403317	-0.606543179
hsa-miR-2116*	0.205335111	5.524451086	2.790664405	0.008341259	0.022867305	-3.193791855
hsa-miR-548t	0.202468515	5.149657974	4.131644337	0.000203347	0.001108943	0.305961255
hsa-miR-877	0.201410314	7.260736347	2.509280823	0.01670895	0.039142532	-3.825401374
hsa-miR-3613-5p	0.201018995	5.289920822	3.663614653	0.000789992	0.003294486	-0.989475218
hsa-miR-302a	0.197018246	5.262565873	3.300065258	0.002177468	0.00763815	-1.946683445
hsa-miR-2278	0.195249903	5.327362526	5.139348026	9.67E-06	0.000119472	3.2497926
hsa-miR-302c	0.194640245	5.177529385	4.366545326	0.000101171	0.000695296	0.977017938
hsa-miR-7	0.193387844	6.401657129	2.548104729	0.015215516	0.03640373	-3.740968328
hsa-miR-1470	0.19058883	5.411321014	3.387310637	0.001713599	0.006204887	-1.721521683
hsa-miR-873	0.186595565	5.247633321	4.492713462	6.93E-05	0.000512755	1.342053967
hsa-miR-766	0.185595214	6.896837463	2.863375761	0.006930059	0.019861255	-3.02349636
hsa-miR-550a*	0.184066997	6.323146839	3.032432901	0.004465527	0.013859596	-2.617181552
hsv1-miR-H8*	0.180235226	5.263549421	4.90806629	1.96E-05	0.000195964	2.561675946
hsa-miR-449a	0.179918299	5.297898607	5.360675592	4.89E-06	7.01E-05	3.912330709
hsa-miR-662	0.174446392	6.32481607	2.856124388	0.007060067	0.020190892	-3.040603459
hsv2-miR-H25	0.441138289	10.05895565	1.963059666	0.057356217	0.108357398	-4.910299012
hsa-miR-553	0.173576692	5.108560944	5.334704047	5.30E-06	7.22E-05	3.834426354
hsa-miR-924	0.173252464	5.175197531	4.015427684	0.000286143	0.001481368	-0.021337896
hsa-miR-1282	0.169496884	5.17657262	3.01866656	0.004630223	0.014304842	-2.650790495
hsa-miR-200a*	0.168897655	6.128359775	3.159880258	0.003182389	0.010506563	-2.301846589
hsa-miR-520h	0.432273344	10.93311137	1.903523441	0.064944619	0.120330676	-5.015972877
hsa-miR-1915	0.432129769	12.62565629	1.920817893	0.062655996	0.116732541	-4.985548143
hsa-miR-3187-3p	0.168572008	5.628495722	2.523692044	0.016139606	0.037940749	-3.794165544
hsa-miR-1202	-0.426531423	13.93325178	-1.96392232	0.057252159	0.108312721	-4.908748529
hsv2-miR-H9-3p	0.166335324	5.102153803	7.136322326	2.11E-08	1.35E-06	9.234242891
hsa-miR-892a	0.165990194	5.132426181	4.468678933	7.45E-05	0.00054272	1.272291754
hsa-miR-302b	0.165199138	5.165234503	2.951486042	0.005519405	0.016521419	-2.813493727
hsa-miR-576-5p	0.163696961	5.250731672	2.843633278	0.007289378	0.020714752	-3.070008094
hsa-miR-146b-5p	0.422792714	6.91776934	1.758278615	0.087151015	0.152259944	-5.262509603
hsa-miR-335	-0.41972579	8.434377432	-2.218317966	0.032890657	0.06976963	-4.428257183
hsa-miR-340*	0.161033165	5.531265906	4.003737297	0.000296101	0.00151653	-0.054072135
hsa-miR-500a	0.160351283	6.853912508	2.705876011	0.010323375	0.027212497	-3.388806732
hsa-miR-223	0.41099477	10.25958497	1.707748387	0.096244918	0.163611886	-5.344434533
hsa-miR-609	0.155404489	5.173275054	2.885768216	0.00654259	0.01899272	-2.970498537
hsa-miR-451	0.41032045	14.39935758	1.697661624	0.098151922	0.166512139	-5.360545862
hsa-let-7g	0.407938319	9.787983388	1.957647295	0.058012837	0.109138675	-4.920014373
hsa-miR-1274a_v16.0	0.407280013	10.71783319	1.725383389	0.092985076	0.159352286	-5.316072183
hsa-miR-1265	0.155400887	5.094945715	6.356577186	2.27E-07	8.49E-06	6.90947463
hsv2-miR-H2	0.404882851	7.907433635	1.646600678	0.108293661	0.178237236	-5.440853411
hsa-let-7f-1*	0.1546614	5.442609406	2.587494534	0.013826311	0.033861893	-3.654391031
hsa-miR-3924	0.154256576	5.170215726	3.504590726	0.001237022	0.004747205	-1.414176867
hsa-miR-3171	0.15352642	5.176202193	4.333895585	0.000111543	0.000732918	0.883047584
hsa-miR-661	0.15324896	5.250796334	3.59277709	0.000965527	0.0039056	-1.17974482
hsa-miR-4274	0.152959413	5.69701329	2.617793782	0.012838149	0.031935134	-3.587177798
hsa-miR-3182	0.146924032	5.646980408	2.468039277	0.018441224	0.042754438	-3.914096734
hsa-miR-548l	0.146413451	5.070637397	5.487978824	3.30E-06	5.17E-05	4.294668878
ebv-miR-BART15	0.145091382	5.240184232	3.881659094	0.000422465	0.002010813	-0.393705255
hsa-miR-3920	0.144820473	5.220511761	3.161327123	0.003170063	0.010506563	-2.298224371
hsa-miR-4312	0.144781547	5.385190066	2.77500212	0.008678401	0.023520738	-3.230108428
hsa-miR-1294	0.144415113	5.114773693	4.315674212	0.000117778	0.00077013	0.830696932
hsa-miR-548y	0.143883986	5.243970982	2.565312185	0.014593595	0.035165603	-3.703259293
hsa-miR-26a-2*	0.142540026	5.249015931	2.434279198	0.019979438	0.045691517	-3.985926901
hsa-miR-548w	0.141697738	5.122931757	4.821659225	2.56E-05	0.000238757	2.306027849
hsa-miR-132*	0.140777152	5.52217934	2.829820798	0.007551041	0.021234347	-3.102428801
hsa-miR-548o	0.140647379	5.093480035	4.581047988	5.31E-05	0.000433299	1.599300437
hsa-miR-181a	0.378884158	10.14733224	1.385558503	0.174357815	0.263001093	-5.81782631
hsa-miR-19b-2*	0.140258972	5.207091539	3.433143155	0.00150946	0.005632251	-1.602033927
hsa-miR-942	0.138043565	5.219051811	3.747214917	0.000622329	0.002695425	-0.762793702
hsa-miR-556-3p	0.137890559	5.16878684	3.113231362	0.003605053	0.011617241	-2.418129721
hsa-miR-586	0.135368715	5.130716173	3.915855737	0.000382561	0.001867389	-0.298981224
hsa-miR-205	0.376699842	9.642723636	1.502843642	0.14155173	0.222485625	-5.655521898
hsa-miR-23c	0.13255927	5.403908885	3.039993922	0.004377437	0.013649091	-2.598683904
hsa-miR-224	-0.371465592	9.585428791	-1.951700194	0.058741823	0.110307335	-4.930664656
hsa-miR-211	0.13218193	5.388724192	2.66168896	0.011521641	0.02956124	-3.488868749
hsa-miR-3144-3p	0.131736699	5.108619723	4.175163191	0.00017881	0.001029304	0.429364865
hsa-miR-3647-3p	0.131572651	5.389228935	2.669919641	0.011289125	0.029019946	-3.470313242
hsa-miR-2053	0.131238003	5.18750763	2.921747878	0.005962244	0.017535246	-2.88480874
hsa-miR-3115	0.129819717	5.139588004	3.764196011	0.000592761	0.002600809	-0.71647792
hsa-miR-1264	0.128921044	5.15610442	4.086566678	0.00023223	0.001236418	0.178612371
hsa-miR-613	0.128151977	5.135313792	4.285153526	0.000128996	0.000817987	0.743162563
hsa-miR-1284	0.127818375	5.120011636	5.182815561	8.46E-06	0.000106486	3.379645032
hsa-miR-190b	0.125684716	5.178100107	2.702324682	0.010415237	0.027294404	-3.396889009
hsa-miR-1179	0.121973903	5.152056442	3.726545452	0.000660251	0.002805548	-0.819047406
hsa-miR-3145-3p	0.121834624	5.078482911	5.72029637	1.61E-06	3.24E-05	4.993861243
hsa-miR-615-3p	0.120479885	5.27432644	3.537354557	0.001128527	0.00440616	-1.327402218
hsa-miR-130a*	0.120355596	5.16119693	2.724682788	0.009849299	0.026116153	-3.345889215
hsa-miR-3656	-0.354418434	11.24856172	-1.639769545	0.10971383	0.179750069	-5.451437848
hsa-miR-367	0.118357547	5.241397043	4.073823398	0.000241097	0.001273561	0.142701281
hsa-miR-548d-3p	0.114636994	5.108798892	3.630098688	0.000868817	0.003578888	-1.079710733
hsa-miR-92b	0.114205253	5.499934742	2.689402791	0.010755915	0.027969532	-3.426238097
hsa-miR-149	0.35136961	7.259628254	2.124156636	0.040554162	0.082662874	-4.611410396
hsa-miR-3652	-0.350110353	10.11611768	-1.317711733	0.195877097	0.292837347	-5.90630891
hsa-let-7d*	0.113733387	5.204890273	2.596121059	0.013538073	0.033276979	-3.635308921
hsa-miR-3619-5p	0.113283371	5.393775342	2.617762078	0.012839148	0.031935134	-3.587248404
hsa-miR-875-5p	0.113036146	5.286790552	2.75886225	0.009039061	0.024254214	-3.267394587
hsa-miR-548a-3p	0.112266534	5.086314961	4.013057496	0.000288135	0.001481368	-0.027977537
hsa-miR-548b-3p	0.111701799	5.201500089	2.554803386	0.014970575	0.03599124	-3.726309458
hsa-miR-302d	0.110040166	5.109874747	3.727891102	0.000657716	0.002803968	-0.815389218
hsa-miR-26a-1*	0.109736199	5.538444931	2.916040424	0.006050963	0.017718797	-2.898445288
hsa-miR-4290	0.108014371	5.097104263	4.107969793	0.000218048	0.001175513	0.239016992
ebv-miR-BART1-5p	0.106176396	5.270239951	3.464667776	0.001382816	0.005217514	-1.519381383
hsa-miR-518b	-0.340955391	10.66328091	-1.258344208	0.216321113	0.316035293	-5.980421816
hsa-miR-876-5p	0.105829394	5.138054076	5.73065148	1.56E-06	3.19E-05	5.02505391
hsa-miR-544	0.104928144	5.160544722	3.160474886	0.003177318	0.010506563	-2.300358053
hsa-miR-374a*	0.103550545	5.157552032	2.657167731	0.011651242	0.029836925	-3.499045277
hsa-miR-449c*	0.101453697	5.112278982	2.962760642	0.005359741	0.016151166	-2.786341623
hsa-miR-202*	0.099532034	5.19005243	3.261228041	0.00242052	0.008360104	-2.045915677
hsa-miR-454*	0.098829827	5.322565857	2.865028355	0.006900745	0.019819411	-3.019593844
hsa-miR-1243	0.097755275	5.190393465	3.480525314	0.001323031	0.005033689	-1.4776644
hsa-miR-548d-5p	0.09741594	5.381256384	2.447238729	0.019375664	0.044537575	-3.958436583
ebv-miR-BART11-5p	0.097006546	5.078144605	5.083724662	1.15E-05	0.000137927	3.083848338
hsa-miR-876-3p	0.094826412	5.14570854	3.527903072	0.001158847	0.004511466	-1.35247418
kshv-miR-K12-3	0.322938591	12.25542228	2.085970833	0.044086709	0.087717573	-4.683933484
hsa-miR-591	0.094700913	5.082234691	3.172127238	0.003079477	0.010267465	-2.271157046
hsa-miR-449b	0.086648993	5.13323318	6.002522959	6.75E-07	1.89E-05	5.844207508
hsa-miR-1257	0.083246885	5.04341354	7.076993196	2.52E-08	1.51E-06	9.058857833
hsa-miR-100	-0.317591808	11.03480187	-1.774895542	0.084322893	0.148280597	-5.235129398
hsa-miR-548k	0.082950637	5.092141625	3.588907708	0.000976128	0.003936659	-1.19008863
hsa-let-7b	0.317140969	10.54986458	1.118163272	0.27086124	0.380448479	-6.142922124
hsa-miR-219-1-3p	0.081940865	5.060024959	3.915795696	0.000382627	0.001867389	-0.299147823
hsa-miR-578	0.081469145	5.066683359	3.148964499	0.003276858	0.010739482	-2.32914412
hsa-miR-139-3p	0.316198929	5.93228301	2.302273266	0.027176089	0.058852399	-4.25990346
hsa-miR-517b	-0.315503747	15.09216427	-2.090195618	0.043682989	0.087301166	-4.675960194
hsa-miR-3180-3p	-0.314967911	7.106162387	-1.296769155	0.202913919	0.30135066	-5.93280821
hsa-miR-646	0.08137811	5.117504677	5.341344752	5.19E-06	7.21E-05	3.854342328
hsa-miR-185*	0.081319511	5.072337064	4.229940771	0.000152013	0.000926523	0.585310685
hsa-miR-3129-5p	0.079940635	5.08205685	3.369355734	0.00180057	0.00648494	-1.768108002
hsa-miR-105*	0.078204311	5.096498727	3.538334414	0.001125427	0.00440616	-1.324801117
hsa-miR-637	0.077254545	5.160492616	3.927943085	0.000369353	0.001829112	-0.265420992
hsa-miR-221	-0.312206924	9.654530086	-2.304015777	0.027067566	0.058711774	-4.256359891
hsa-miR-3689a-3p	0.076919285	5.048328618	4.819940209	2.57E-05	0.000238757	2.300950921
hsa-miR-3913-5p	0.07514021	5.077372776	3.745343454	0.000625674	0.002701227	-0.767892588
hsa-miR-619	0.074258067	5.052206468	4.421025802	8.59E-05	0.000606051	1.134281528
hsa-miR-136*	-0.308440656	8.817457427	-1.667597132	0.104023197	0.173629798	-5.408084464
hsa-miR-1277	0.074163652	5.164567769	2.617420402	0.01284992	0.031935134	-3.588009303
hsa-miR-644	0.073999335	5.017814683	5.696379285	1.74E-06	3.31E-05	4.921821968
hsa-miR-410	0.306750852	8.546835435	1.741661588	0.090058477	0.155723708	-5.289673353
hsa-miR-548h	0.073965223	5.03746796	5.059162295	1.24E-05	0.000146113	3.010654567
hsa-miR-21	0.304528855	14.72938455	1.887776031	0.067090642	0.123796019	-5.043480711
hsa-miR-3916	0.073359913	5.055947329	4.203779019	0.000164281	0.000970553	0.51074694
ebv-miR-BART3*	0.072540191	5.09836805	2.481460434	0.017860293	0.041478992	-3.885346372
hsa-miR-302f	0.071389547	5.067262101	4.595333013	5.08E-05	0.000422672	1.641021313
hsa-miR-548j	0.070970271	5.102034232	4.131684971	0.000203323	0.001108943	0.30607627
hsa-miR-3922-3p	0.069782642	5.092243924	2.593488903	0.01362543	0.033430699	-3.641135915
hsa-miR-376b	-0.296326015	7.536205169	-1.883801857	0.067641747	0.12440307	-5.050393329
ebv-miR-BART13	-0.296280227	9.429935092	-1.269333666	0.212420514	0.311349763	-5.96693793
hsa-miR-126	-0.292586515	11.38776527	-1.285054109	0.206933044	0.30563466	-5.947463114
hsa-miR-3606	0.06974465	5.131759039	2.720845627	0.009944353	0.026316392	-3.354661539
hsa-miR-30a*	-0.291030688	7.768339719	-2.16662336	0.036921277	0.076630139	-4.529562255
hsa-miR-3657	0.069633043	5.09478782	2.410872218	0.021113458	0.047878499	-4.035313944
hsa-miR-302e	0.069483377	5.081209915	2.709151423	0.010239317	0.027043842	-3.381346208
hsa-miR-149*	0.288201405	7.102941163	2.01915871	0.050921162	0.098691806	-4.808335378
hsa-miR-3148	0.069025829	5.127168981	3.081345068	0.003923986	0.012436727	-2.497045336
hsa-miR-367*	0.066498972	5.08864349	2.671913932	0.011233443	0.028932023	-3.465811504
hsa-miR-544b	0.066255168	5.055358532	3.825147047	0.000497437	0.002279073	-0.54950554
hsa-miR-154	-0.283189814	7.799720446	-1.862743246	0.070627139	0.128081256	-5.086822871
hsa-miR-3681	0.065253141	5.002682891	4.52996971	6.19E-05	0.000484959	1.450391611
hiv1-miR-N367	0.064601649	5.11933387	4.153942844	0.000190389	0.001068561	0.369136412
hsa-miR-302b*	0.062403091	5.13402017	3.057086169	0.004184311	0.01313815	-2.556769208
hsa-miR-155	0.279398991	6.778338454	1.507685463	0.140311406	0.220886196	-5.648570823
hsa-miR-3667-3p	0.061943163	5.066218679	3.282483485	0.002284465	0.007971954	-1.99168399
hsa-miR-4278	0.061911787	5.090348507	4.180703243	0.000175902	0.001016911	0.445105964
hcmv-miR-US5-2	0.059464414	4.98715899	4.443426791	8.03E-05	0.000574433	1.199106368
hsa-miR-589	0.058712406	5.061879157	3.777910633	0.000569878	0.002541806	-0.679006123
hsa-miR-301a	0.274695868	7.432741778	2.363802389	0.023572381	0.052396036	-4.133584279
hsv2-miR-H24	0.272212152	8.408261543	1.410836245	0.166827324	0.254361851	-5.783839745
hsa-miR-1224-3p	0.058594074	5.064360994	4.295111542	0.000125225	0.000805356	0.771701249
