logFC	AveExpr	t	P.Value	adj.P.Val	B
TJP1	-0.327290754999753	8.89215276811344	-4.33877563593926	3.62774932047095e-05	0.00258073473335468	2.07683300788914
KLF10	-0.327042391982378	6.54570716110449	-5.01556990666838	2.51561230719919e-06	0.000455288833304419	4.54444288318997
CTTNBP2NL	-0.326585770058194	6.96592705115526	-6.18537365664933	1.63010355650096e-08	2.11175625998499e-05	9.23905562614599
DEFA4	-0.326442821768048	6.03822145993332	-3.15634347440727	0.00215191280258573	0.0387187000897991	-1.63399634884272
TMEM168	-0.325762461133296	6.76044697487519	-4.14840978027338	7.3840571342286e-05	0.00412923041075513	1.42370719069477
SIN3A	-0.325494556060766	8.85737424076829	-4.16622538818595	6.91444023897761e-05	0.00391246050671713	1.48400257966751
RAN	-0.32543708898781	7.87903250203817	-5.06992682333386	2.01250475562887e-06	0.000396742628992099	4.75158168555283
TNS3	-0.324980835430166	11.4124912810763	-4.3013299223827	4.17823045229319e-05	0.00280226060906661	1.94683753061212
DSCR1	-0.324603809274262	7.69612494588163	-5.42985807200497	4.45926357176801e-07	0.000156244171107086	6.15283177141009
SIAH2	-0.32368858733666	8.4422762379557	-3.07889539985432	0.00272919803667616	0.0452366871883819	-1.84565254089592
KIAA1411	-0.323431339321414	6.70228174910653	-3.47002507596408	0.000789933675157625	0.0195607922337322	-0.734604136509427
ZNRF3	-0.323425602360871	6.60553089529994	-3.1087892532706	0.00249115649184989	0.0427000876674047	-1.76445704091281
UNQ501	-0.321912781450266	9.54017443630589	-3.08137313320617	0.00270869298263555	0.0450644958932964	-1.8389467550152
DUSP6	-0.321600582447776	6.62439821312789	-3.73168004311765	0.000326798944693139	0.0113998058504943	0.0648900159732042
HPRT1	-0.321497045893602	6.88046900011146	-5.18250193659236	1.26294259535876e-06	0.000277554187876433	5.18442089201884
NECAP1	-0.321253604303591	8.28463411742322	-3.74990154083018	0.000306851236594839	0.0109779597929438	0.122159811359198
FAM122A	-0.320909304998678	7.08275672261264	-4.83961487136589	5.13607640590719e-06	0.000757002303323351	3.88255901380397
PRMT6	-0.320778718253376	7.7107468571623	-3.91183872745741	0.000173855000423355	0.00741640724509613	0.63991574122466
CD4	-0.3192561809183	6.67903954787577	-4.16914899939369	6.84016947026518e-05	0.00389731322548859	1.49391388420779
FNTB	-0.319223876977839	7.92553111612465	-3.32491140358101	0.00126565791897138	0.0272077764345515	-1.15892987124676
DDX47	-0.318952738171456	8.65659526946556	-5.37571955909757	5.61137669560798e-07	0.000168437104860603	5.93891314937898
FRMD3	-0.318817497005583	7.38385543009991	-3.03431018438097	0.00312369177740804	0.0493495182343526	-1.96557211490338
ARL6IP1	-0.318736981916464	10.3414260934282	-4.13769745019505	7.68102988650587e-05	0.00425812769428954	1.38753611491019
MARCKSL1	-0.318308385643402	8.74853039813446	-4.00228580278121	0.000125769312112159	0.00598778694067442	0.935820718191349
SLC9A9	-0.317695952713566	7.27552383154696	-3.5964100394715	0.000518415297959037	0.0151009161467026	-0.353839257320802
PALLD	-0.317581650536489	9.48774883354046	-4.03718407248186	0.000110865346804534	0.0054686165255447	1.05124947458196
RB1	-0.317565559722127	6.44899127570815	-4.22325838849812	5.59642043237687e-05	0.00335775524038174	1.67818832451393
DYNLRB1	-0.314688906329591	9.5706675533472	-4.4756698927154	2.15148796267111e-05	0.00184518204575564	2.55822221558781
TFDP1	-0.313922784983755	8.1765012136992	-5.67467406145778	1.55707951523412e-07	7.66519103759454e-05	7.13308819244614
PRRG4	-0.313081082587004	6.86564316981734	-3.33489502601614	0.00122578932198876	0.0265846548350671	-1.13018610730587
IREB2	-0.31306126526962	6.81482562570405	-3.95525917350328	0.000148912307745924	0.0067961025154207	0.781378628488295
CXCR4	-0.312654045732641	7.26678131866276	-3.79237800979871	0.000264752260579903	0.00989398719385824	0.256447137104298
CCDC6	-0.311453598445325	9.04725909851228	-3.22073144132166	0.00176083443038151	0.0337915366817921	-1.45483954105155
C1orf198	-0.310745082560829	8.19525990567734	-3.41594403311086	0.000943098685171987	0.022150220454984	-0.89437166887
D15Wsu75e	-0.31066994514789	7.76784622671202	-4.73739472693521	7.72732138140366e-06	0.000968356150304737	3.50432701185894
JTV1	-0.31064673956358	8.97236961828071	-4.47835451339267	2.12936014134749e-05	0.00184052116344592	2.56775760269584
C14orf32	-0.309507541927033	8.64341023552147	-4.22828733214457	5.49257771028426e-05	0.00332172746341368	1.69539521349043
PPAP2B	-0.308311344241501	8.83538337438574	-3.04862073504587	0.0029916540686604	0.0480029812555457	-1.9272359573516
RFTN1	-0.308062208630064	9.48959984834143	-3.60486107936495	0.000503844672246455	0.014806266910362	-0.328014395039248
EFNB2	-0.306694794760444	8.62748683126682	-3.76445199850593	0.000291759798025938	0.0105453387204265	0.168037061307247
C1orf55	-0.305834759600637	7.69970048654092	-4.31097241518125	4.0292356733555e-05	0.00272460458417506	1.98024192829368
EIF5A	-0.30384041382209	9.90971445003201	-3.13247036730796	0.0023164447150055	0.0407264072965325	-1.69968847130238
LOC644029	-0.302126162984507	9.70347643024252	-4.09269949263155	9.05860599206559e-05	0.00475615487320185	1.23628951150371
MAF	-0.302000868121119	6.83569887852764	-5.08518052191882	1.88994116698858e-06	0.000381303376100467	4.80992906468883
RPS5	-0.301879080828447	11.9718852676529	-4.35623793010885	3.39562524904076e-05	0.00249300188379418	2.13770461065281
C6orf166	-0.30124617945366	8.81185837578361	-5.34502755607145	6.38915264567609e-07	0.000185014827318437	5.81811814357823
UBE2L6	-0.300974652364468	7.42340372983247	-4.35702576382721	3.38549794145888e-05	0.00249300188379418	2.14045463948725
SLC16A10	-0.299427359681885	7.78787552972646	-3.6151647161077	0.000486604562182998	0.0145303303162656	-0.296467289629622
TRIM22	-0.298805252633169	6.41044895934608	-3.95949276212692	0.000146672431604612	0.00674802847012322	0.795230145852738
CCDC97	-0.298749047674566	7.78276550344326	-3.18400873785147	0.00197488563738848	0.0365487481794588	-1.55737144985022
CASP2	-0.298745214211132	7.52287678027281	-3.740240800192	0.000317278289187791	0.0111564111572404	0.0917710221403976
APBB2	-0.298616742099025	6.15640109623936	-4.65796085511833	1.05795814062429e-05	0.00117299917447416	3.21372441788585
CCNDBP1	-0.298521613894342	8.04326944563917	-5.7947226162653	9.22651508048272e-08	5.23701875308987e-05	7.62108069208155
DC2	-0.29814815628942	9.76359948477352	-3.11902449592418	0.00241419243063169	0.0417589125000482	-1.73651176548659
GATAD2B	-0.297590369676963	6.99397748888011	-3.53382274506389	0.000639421610112485	0.0173468405363407	-0.543681327589986
ATP2A2	-0.297352756854867	8.32492257367845	-3.50808328620104	0.000696556458648413	0.0180737276567057	-0.621026905316789
ITGAM	-0.296673751815947	6.73373222744549	-3.7457243715324	0.000311319103839551	0.0110415106943901	0.109013130288311
PPM1K	-0.296316587969023	6.60214282890826	-4.35562958677612	3.40346527108649e-05	0.00249300188379418	2.13558133461159
TLR4	-0.296311419913228	6.6083601719689	-5.19089886287624	1.21955767494999e-06	0.000275396262488249	5.21690988555608
PGLYRP1	-0.29599858935849	6.17354691901235	-4.46006209440999	2.28460649141923e-05	0.00190621370100993	2.50285700059883
USP11	-0.295711903837367	7.07015278130455	-5.15205819179966	1.43325418031027e-06	0.000309457178896114	5.06686421200053
SCAMP3	-0.295137914550127	9.48809390944561	-3.14755805729858	0.00221115257083756	0.0393530798109876	-1.65821776006741
HNRPD	-0.295043725965822	10.5738550551805	-3.92262042140658	0.000167312930745853	0.00722498329364637	0.674939769390122
GRIN2C	-0.294675503738963	6.23435819213317	-3.67488963495127	0.000397180114360753	0.0127460121706331	-0.112291975292268
SLC16A2	-0.29462539458989	6.69889711877121	-4.21851257277337	5.69614797849222e-05	0.00339479385817451	1.66196265529494
GIMAP6	-0.294301505257017	6.72795052933044	-5.37998715076265	5.51085390263272e-07	0.000167461923406669	5.95573679441955
LPXN	-0.293632094957661	7.03376627235032	-4.04729606373607	0.000106873318920272	0.00534670705671456	1.08482482152761
TMEM98	-0.293349142311666	7.1197610753623	-3.39272972487467	0.00101707316796011	0.0233528348471737	-0.962361022376275
LRIG3	-0.292885940703	7.34732553484538	-3.17981305543023	0.00200082992007029	0.0368074945086771	-1.56902656249747
SHROOM2	-0.29250248094155	7.5589093642965	-3.78429274431203	0.000272316311322614	0.0100965573704568	0.2308017022972
FBXO32	-0.292438330374083	7.25599341981939	-4.2385699995279	5.28599342459457e-05	0.00323655328738733	1.73062036079284
BTF3	-0.292205772489163	8.4419897909337	-4.63676714689027	1.14989645387825e-05	0.00121474469166348	3.13668972724454
KCNS3	-0.291903561698552	7.03843213683785	-3.95219200092226	0.000150555465604393	0.00681103391788399	0.771349886886572
RARRES2	-0.29178652705443	7.20537292054477	-3.62641690221231	0.000468416411980279	0.0141922645185732	-0.261939536570544
LOC732007	-0.290947603983925	8.26178440770475	-3.12470063400591	0.00237246968336361	0.0413033589852189	-1.72098241329789
FBLN5	-0.290861717317184	6.77574255031463	-4.46593033501378	2.23364781409182e-05	0.00188515635569503	2.52365896745709
NEK7	-0.28940149214426	6.15130113208857	-3.59551949958182	0.000519973727484745	0.0151121022998738	-0.356557955655414
GTF3C2	-0.289081454706771	8.79105481343512	-4.655412226446	1.06862491023091e-05	0.0011795127148172	3.20444943064751
FBXO7	-0.288801485679856	7.19103448072827	-3.90712441317932	0.000176791702558546	0.00748405824009752	0.624622792328037
TP53	-0.288620259631786	6.3359753129972	-4.42734843496256	2.5899459073137e-05	0.00206307212176761	2.38721010943105
POLDIP2	-0.288515984718556	6.83872544705251	-4.54983280422773	1.6149200370178e-05	0.00155877061105409	2.82295281901881
PPM1M	-0.288262171126912	7.55553371159334	-4.29499279316416	4.27902838087511e-05	0.00284736212155074	1.92491050373346
MRPS30	-0.288081339151381	8.09684072536626	-5.13461828117163	1.540720116364e-06	0.000324130640548578	4.99968801098892
TBL1XR1	-0.28789811593244	6.97147613170832	-3.89453102181063	0.000184870746895003	0.00767892072519385	0.583834505112791
CD48	-0.28756455492024	6.40584017587483	-3.26879663029695	0.00151332910791004	0.0305070292072872	-1.31923580167728
SLC25A5	-0.28734213620832	12.0894134297308	-4.19821150971694	6.14238984000522e-05	0.00359973294099734	1.59269164917012
DCTD	-0.286973976293419	8.41512779819169	-3.82001343318592	0.000240381144217105	0.0092161082301555	0.344400552696067
LRRC8C	-0.286916483995497	6.54553293921854	-3.67092020918679	0.000402603243400426	0.012819762267863	-0.124601701501606
DCK	-0.286790852131279	6.96748046388554	-4.46213936902559	2.26644062020417e-05	0.00189748875597637	2.51021862851994
ADRB1	-0.286215610503414	7.15554963873871	-3.07823023002178	0.00273472728625228	0.0452673688122486	-1.84745202774813
RSU1	-0.286194876118087	7.41918955301106	-3.74698613756629	0.000309963046887855	0.0110164651401903	0.112983126679845
SYPL1	-0.2860557975575	7.51115235202443	-5.40858296828122	4.8813505038929e-07	0.000159571150126349	6.0686394295065
PLEKHA3	-0.285639465990565	6.49919880245688	-4.29492110479777	4.2801819491906e-05	0.00284736212155074	1.92466257666221
IQCK	-0.285448876551198	6.53347191702647	-4.69219867830906	9.24301625814405e-06	0.00107180285194928	3.33861954392444
YWHAZ	-0.285329642731099	8.7779056396647	-3.70164658806784	0.000362393478669	0.0121099902026717	-0.0290601345487724
MGC12966	-0.2844163878993	7.81238266735974	-6.0539655111478	2.93496331422803e-08	2.88855861327726e-05	8.68995254303785
TM9SF4	-0.284076106029486	9.56486881628437	-4.04828238349263	0.000106491399719935	0.00533845073870976	1.0881028412708
MYL4	-0.28404477038818	6.24799275290908	-3.65996740757581	0.000417934110276791	0.0131547700643899	-0.158516973622828
LZTS1	-0.283669351164258	7.00683615152092	-3.05435076359545	0.00294025091923484	0.04746025207785	-1.91184491126578
ZNF627	-0.283591891263092	6.44733293539005	-5.23987145584474	9.94085298618927e-07	0.000235273226348137	5.40694446935446
COX8A	-0.283309570962905	11.3520310572784	-3.42648154660364	0.000911218293633603	0.0217137175001518	-0.86339221096785
LOC649564	-0.283056285262509	12.8120366519997	-3.53929015446363	0.00062786962874508	0.0171906374215032	-0.527197179092018
WDR47	-0.282830868198729	6.02788008408288	-5.5910958503482	2.23521887373483e-07	9.82458524251948e-05	6.79612549444638
MYLK	-0.281698736731831	6.80247654332856	-4.78103266046172	6.49449132869748e-06	0.000857649727685468	3.66521503582606
UBE2F	-0.281428805146561	8.73201599178111	-3.64055251856963	0.000446479888829711	0.0137199200794688	-0.21845110562548
PROSC	-0.281250725894346	8.38383350018769	-4.05398201238698	0.000104309908810386	0.00526123790053039	1.10705622933921
TPM3	-0.280957194896781	7.91151921431238	-3.9019708795114	0.000180056217287603	0.00753725124543719	0.607919943803676
BMP6	-0.280924382699471	8.7484892415134	-3.77681003628618	0.000279499647539079	0.0102522762388469	0.207102721316754
SMAD4	-0.280302846804295	9.71705489789353	-3.49751300407173	0.00072138858148548	0.0184653883939586	-0.652666089829993
PSME3	-0.280216261024552	8.10643600983209	-3.78121711295258	0.000275247350129347	0.0101486080903884	0.221056564470544
C13orf8	-0.279258935331098	8.51874740441605	-3.50323551548884	0.000707843128048314	0.0182438227788285	-0.635546328345204
EBF1	-0.279052925805013	7.63845669960526	-3.24950480223913	0.00160847808660528	0.0317980181704408	-1.3738530041478
CANX	-0.278995455368841	7.72546483400418	-4.68477491296115	9.5181310052649e-06	0.00108462628038699	3.31149188062303
CDK2	-0.278434225331608	8.0588222470262	-3.05726507899389	0.00291442239513316	0.0473189926344377	-1.90400797783156
GMCL1	-0.278382195292052	7.49164121317135	-3.51826325330679	0.000673406033182056	0.01784199795559	-0.590487746451612
SMAP1L	-0.277696919062143	6.87757708839776	-3.72380883101775	0.00033579193063658	0.011604203863391	0.0402138178574063
HIP1	-0.27742771109367	6.68715543978739	-3.88570969102102	0.000190738633770074	0.00783779754860866	0.555318924915764
GPSM3	-0.276988375719367	7.83696198868981	-3.44070489704555	0.000869793527474573	0.0209687540502048	-0.821460740752433
FBP1	-0.276938989846123	6.25740264943704	-3.26588191545148	0.00152735875924642	0.0306642809951805	-1.32750397070734
TSNAX	-0.27680586288568	7.38781581236465	-3.83633682484803	0.000227006709576057	0.00888607031262303	0.396567127416389
PSMF1	-0.276479149847084	8.66640226587016	-4.41512598104279	2.71385385328201e-05	0.00214098713925267	2.34414117409713
KIAA1191	-0.276368664915906	8.07638247908382	-3.55742148320268	0.00059095627164464	0.0165293155343877	-0.4723943740271
RCC2	-0.275827347793332	9.75985533243428	-4.24866307694026	5.090504739155e-05	0.00317209325695092	1.76525111199116
CDC42EP2	-0.275774784000113	6.89558810297654	-4.32415487094632	3.83380751560689e-05	0.00265345571348775	2.02598869300313
CX3CL1	-0.2753752933057	6.31657945826191	-3.21759296635328	0.00177824460470968	0.0340091007772526	-1.46363876191211
GNG2	-0.274350044709621	6.09120366670505	-4.94370685003175	3.37241080116107e-06	0.000549725294435619	4.2725021396145
KPNA1	-0.273693061944748	8.28588911915676	-3.2119463282149	0.00180997391227595	0.0343494899756096	-1.47945291735062
MKRN1	-0.273592954622673	10.2001443326097	-3.70616872156099	0.000356807967198136	0.0119776295024174	-0.0149495741753638
TAF4	-0.27291336654231	7.8621160168541	-4.10839916262361	8.55301363264621e-05	0.00460664939943006	1.28893147970992
FZD7	-0.272792845381649	6.18195264699639	-3.2188959148146	0.0017709972830277	0.0338968329116981	-1.45998655998856
ZFAND5	-0.27163823367489	11.0839702389287	-3.57361660734048	0.000559729181048304	0.0158040046095594	-0.423266200953721
NCOA2	-0.271250732557445	6.0284378785216	-4.73538234596724	7.7893453497472e-06	0.000968356150304737	3.49692866593607
GFPT1	-0.271188272020828	9.14410370174745	-3.34738015352206	0.00117758908763906	0.0258104878033373	-1.09414600958883
SEC22C	-0.270725904749104	6.98555692333116	-4.45727071862688	2.30923903349288e-05	0.00191302711430172	2.49296809088757
ALDH2	-0.270253538730018	6.62142107491283	-3.27686315585355	0.00147512807173522	0.029982495753667	-1.29632330106071
NDUFA12	-0.269776130332964	9.89729385736278	-5.52271704979787	2.9992058542993e-07	0.000120563859979889	6.52220241739254
GPR177	-0.269328882421162	7.37151362000228	-3.42646048635593	0.000911280985522742	0.0217137175001518	-0.863454199425787
CREBBP	-0.269104877773305	8.73603391180132	-4.05293973002172	0.000104705606705739	0.00527039632608396	1.10358888347285
BCL10	-0.268476403014503	6.4363400972086	-3.83495022953711	0.000228114636930862	0.00889827840478007	0.392129633041698
CD53	-0.268028969143199	6.82922960211662	-3.60271953019066	0.00050749982598633	0.0148538737855286	-0.334562857550994
TNFSF5IP1	-0.267912838758789	10.0217954941971	-4.25584724809798	4.95561859635619e-05	0.00312763067001823	1.78993415803051
CDC2L5	-0.267498683883214	7.92650305302545	-3.60436406214683	0.000504690742577138	0.014806266910362	-0.329534440324305
C13orf23	-0.266931936806658	9.01603076219222	-3.67150808487071	0.00040179566259908	0.0128142213105048	-0.122779237366846
CAPNS1	-0.266249171089619	9.26077957156564	-3.54440598226984	0.000617239390931971	0.0170131359108617	-0.511755671088019
TXNDC5	-0.266020393115459	6.26674269183498	-3.74428118264445	0.000312877060042295	0.0110648792469555	0.104473500220726
ARL2BP	-0.265992954521119	8.98892895707314	-4.46472184675672	2.24405140252964e-05	0.00188515635569503	2.51937365898408
F8A1	-0.265611123310807	6.33721324192372	-4.31877763216652	3.91239459038675e-05	0.00268244235230583	2.00731720027936
PCID1	-0.264911208248229	9.79280618780139	-4.47745866768747	2.13671951114009e-05	0.00184052116344592	2.5645752871086
ZNF521	-0.264523599833832	7.50487479033371	-3.44631959075055	0.000853934723084837	0.0206674034159392	-0.804871630977807
PFN2	-0.264356816535249	7.25997959403489	-3.24779016827569	0.00161720017860891	0.0318191568315585	-1.37869499608618
LOC652773	-0.264046679137598	6.76957242520457	-3.70849029498704	0.000353972348946671	0.0119515437544216	-0.00770059441383708
GOLPH3L	-0.263901859585085	7.94047680805978	-3.19879080118664	0.0018859588120797	0.0351940789996435	-1.51621128159301
SCAND1	-0.263479650212257	7.90972837118741	-3.61995108352974	0.000478787511287749	0.0143893477446113	-0.281789882966037
PSPH	-0.263287932937213	6.2151304738685	-5.87001316565999	6.62952287725161e-08	4.41024530001814e-05	7.92944497828262
PAQR8	-0.263231110903821	6.74180586821187	-3.42658193807253	0.000910919505345199	0.0217137175001518	-0.863096716015029
LYPLAL1	-0.262913120368872	7.20620774652427	-3.65399295584339	0.000426528535696377	0.013281205946041	-0.176985305128809
C3orf38	-0.261998768284903	6.40202180204315	-5.33754117196852	6.59433310393913e-07	0.000186566568988917	5.78870705026747
CRTAP	-0.26169783711741	6.50735482507883	-5.52973264618786	2.91030325124918e-07	0.000119390340377079	6.55023231998715
MAPRE1	-0.26158578266263	10.3783709109367	-4.48733901281796	2.05689552792448e-05	0.00182116642173861	2.59969541767747
AFF4	-0.260580620336593	7.67311016358787	-3.44643516915614	0.000853611149821876	0.0206674034159392	-0.804529927137254
DUSP11	-0.259820775323829	7.93972376995218	-4.00477267893879	0.000124646675662531	0.00596897524271894	0.944023297875442
TXNDC14	-0.258557058200001	9.36794086551453	-3.8928088263003	0.000186002622959076	0.00769456901094906	0.578263788099226
RGL1	-0.258508071147032	8.68576845916253	-3.61784707484756	0.000482208986216095	0.0144629113314028	-0.288243607911525
TBCC	-0.257950060821565	6.83938426991607	-3.5141167689371	0.000682746500657297	0.0179398527145456	-0.6029349726708
LOC441228	-0.256209832052473	7.77092865042176	-3.29050491822113	0.0014125716337255	0.029242252474785	-1.25747389511921
LOC285053	-0.256047056322929	11.3617094971134	-3.54551810305996	0.000614951126626945	0.016969066178022	-0.508396648537103
TATDN3	-0.255805587166953	6.15383978168855	-4.04470931760103	0.000107881197516236	0.00538618214130759	1.07623041739103
GNA14	-0.255455591379208	6.30254262589782	-3.43942734391213	0.000873440546627706	0.0210107555949058	-0.82523249533628
LAPTM4B	-0.255382755591079	8.18544676908719	-3.62619407424884	0.000468770254879339	0.0141922645185732	-0.262624065622036
ALKBH1	-0.254695703844203	6.67903540578605	-3.2911398156136	0.00140972161823009	0.0292078181069995	-1.25566273665648
PPAP2A	-0.254584543163421	7.12995681605941	-3.0999812148565	0.00255920827816641	0.0434804675823349	-1.78844646863603
NIP7	-0.254469685242186	7.4118226091975	-3.48835678505094	0.000743571882807593	0.0187793691118388	-0.680014158981108
LOC728098	-0.254468797024341	7.66371517297659	-3.63958151699725	0.000447955036930241	0.0137480863827942	-0.221442414963505
LOC649150	-0.25274378181734	9.48748832855023	-5.26527419871379	8.93745916671832e-07	0.000229152729093338	5.50588556406093
LOC644063	-0.252294910620124	7.022121744792	-3.65343007720089	0.000427346839573594	0.013281205946041	-0.178724137262535
PNMA1	-0.251510297944707	6.77970122634431	-3.69891840240895	0.000365803265727596	0.0121509872909839	-0.0375668777061193
TOR1AIP1	-0.251237682987622	8.47858631963041	-3.90199650055967	0.000180039846062909	0.00753725124543719	0.60800294431307
PPP2CB	-0.250323760982652	8.02867050681633	-4.22276462971827	5.60671733077475e-05	0.00335775524038174	1.67649962683271
NCOA6	-0.249795342169513	9.4316396639941	-3.44006890309575	0.000871607296626856	0.0209919197643576	-0.823338536800525
SLC14A1	-0.249579651736182	6.11994845602843	-4.24458930123266	5.16855533047951e-05	0.00320450430489729	1.75126686416523
C6orf78	-0.247358484348502	6.20244928795065	-3.27694727440024	0.00147473450639031	0.029982495753667	-1.29608413365717
LOC653519	-0.247046595631071	6.2964951623229	-4.48303768574755	2.0912852108264e-05	0.00183184676794594	2.5844001727559
STAM	-0.246570066580961	7.73058498451872	-3.46276590058475	0.000809035275177778	0.0198342572342887	-0.756160708947816
ZMIZ1	-0.246476347212651	9.84088844600602	-3.14959696822468	0.00219727047212099	0.0392705927199744	-1.65260128802911
UBIAD1	-0.246433393727154	7.69873169789193	-3.84318714245194	0.000221608006878104	0.00874144147643853	0.418506896414865
CHMP1B	-0.246177668602614	9.04093723665051	-3.54718891963005	0.000611528378784011	0.016936265517378	-0.503348665199566
MARS2	-0.245344865282065	6.27345417277864	-4.64282706009828	1.12284577807422e-05	0.00119128129230685	3.15869449095778
EEF1B2	-0.245227384670656	8.44135136122878	-5.25064123259994	9.50267218221382e-07	0.00023338536841395	5.44886121167675
C15orf23	-0.245196293536	6.36223870371715	-3.58962018933955	0.000530409997595745	0.0152874844037724	-0.374555067759103
TUBA1B	-0.244972347863127	12.8382691076852	-4.21022428837797	5.87443159680597e-05	0.00346746425236888	1.63365459725801
ITPR1	-0.244402770545961	7.07379282573274	-3.77545173135998	0.000280822808243001	0.0102706873730954	0.202804379386235
VPS52	-0.244311245630511	7.83711003978246	-3.3107684420025	0.00132422239033309	0.0279758198680635	-1.19953377674144
HOXB5	-0.244180465000041	6.93551933198151	-3.31461364945766	0.00130805318506084	0.0277545194517999	-1.18850769450507
LOC729049	-0.243689095557277	6.58225016573681	-3.07911017324572	0.00272741494224586	0.0452366871883819	-1.84507144643662
LOC643576	-0.243570626257814	6.59810377430896	-4.83694259047857	5.19152175519283e-06	0.000760619740966168	3.87261115024353
KIAA0999	-0.241637582572533	9.17763010084118	-3.07549101707143	0.00275760685915368	0.045493120128156	-1.85485912243556
LIX1L	-0.241135818338133	6.59985272391047	-3.24480595262384	0.00163248601067326	0.0319158146677614	-1.38711738347295
SON	-0.240998667266481	6.406286755207	-4.0910884677275	9.11208087119174e-05	0.00476188447056292	1.23089541285144
NICN1	-0.240636721754018	8.06055409521042	-3.28817282017223	0.00142308667145481	0.02937841449994	-1.26412427356654
UBL7	-0.240075089027374	6.91343168680604	-4.03741255975326	0.000110773586372275	0.0054686165255447	1.05200749346178
LOC650901	-0.239674004295637	12.5414291343394	-3.08570305041641	0.00267320276742907	0.0446998729059098	-1.82721772924471
WDR68	-0.239553493731015	7.54634043367924	-3.45841447168138	0.000820693400727672	0.0200402255610227	-0.769066050839259
SLAMF1	-0.239187145937991	5.91671211587578	-3.03174413057767	0.00314793103193323	0.0495874277392626	-1.97243075455341
RPS7	-0.239150279476817	7.01727313535139	-3.51339368444879	0.00068438781583482	0.0179398527145456	-0.605104445531278
UBQLN4	-0.238606082987754	9.24905697457003	-3.18178616712349	0.0019885897136106	0.0366920144009081	-1.5635470134954
KLHL12	-0.238274671690385	6.73128400790965	-3.85574707531194	0.000212026142609753	0.00847209654902022	0.458805647003645
CEACAM8	-0.238172035660291	5.72029790509833	-4.17906100751379	6.5940323724576e-05	0.00380106587390331	1.52755120322068
ZFPL1	-0.237962887358967	7.16391079865226	-3.58499339902852	0.000538733537738825	0.0154730306860017	-0.388654644438664
FNBP1	-0.23768368134907	9.06958641630523	-3.59374230103048	0.000523097065064293	0.0151121022998738	-0.361982002215226
C9orf150	-0.237093075003567	6.36642690696267	-3.67522790736221	0.000396721178745617	0.0127460121706331	-0.111242494015322
ARF3	-0.237080510048324	8.2290098879301	-3.58267717834756	0.000542946690293302	0.0155577297262856	-0.395707939625996
RPLP0	-0.235118263480626	11.5897327486568	-3.63572528397374	0.000453859185238272	0.0138601612722765	-0.233316259421116
MCCC2	-0.235114846470718	5.80019840900264	-4.40785020133916	2.79031264363041e-05	0.00218728520415028	2.31853919007284
ESD	-0.234953478902291	9.40809775529933	-3.11351789296621	0.00245532022976325	0.0423512628839473	-1.75155561376237
SPTLC1	-0.234933975146441	7.14955065470306	-3.23841927217606	0.00166565512410876	0.0323331508082121	-1.40512206867402
ATP5A1	-0.234754329699715	11.644411964767	-3.20726012288221	0.001836707017051	0.0347491979382732	-1.49256054098538
CREB1	-0.234300449210701	6.51963304717248	-3.74888363003069	0.000307934330383603	0.0110007193150392	0.118955189790626
GPR92	-0.234150794194727	6.94285654921359	-3.04565616228021	0.00301857457349576	0.0481836540544908	-1.93518969656454
TFDP2	-0.232995929022101	6.69295286568384	-3.51646534906872	0.000677441115064409	0.017910349738126	-0.595886191675564
MRFAP1	-0.232886953763899	10.195757793098	-3.70145600247917	0.000362630695143981	0.0121099902026717	-0.029654547882707
CXCL12	-0.232516867754428	6.07090211503417	-3.30852418871543	0.00133374594481495	0.0281068687377357	-1.20596452645873
TBXAS1	-0.232179448246258	7.89200839571493	-3.66127336150197	0.000416077467839844	0.0131488560603947	-0.154477020336587
March 3	-0.230734690035706	6.47570914905503	-3.46443331009074	0.000804609554270261	0.0197848746941141	-0.751212275787056
GNS	-0.230551172773151	11.3134556344906	-3.33061137554155	0.00124274910525838	0.0268560372930903	-1.14252734502029
MFAP3	-0.230231830040364	7.2048503158439	-3.95327933868275	0.000149970978272628	0.00681067464797502	0.774904534618743
SMU1	-0.229660127999603	7.3839546807802	-3.40447016487524	0.000979004488896176	0.0226904110072415	-0.928020563919617
UBE2D4	-0.229627191585955	7.71624767604455	-4.05664931392708	0.000103303798761891	0.00522119035467182	1.11593229157621
SHMT1	-0.229556563533788	6.76233594488578	-4.21731607332577	5.72155962411119e-05	0.00339658875176069	1.65787380730891
ADAMTSL3	-0.229544957527338	6.57583855349176	-3.46567883261621	0.000801318531508569	0.0197236543345519	-0.747514707795071
C14orf133	-0.229286121123816	6.82725460644689	-3.20460002295888	0.00185204548296341	0.0347812354930862	-1.49999426376294
SFRS2B	-0.229200500579502	8.40117634456059	-4.47723317293906	2.1385758216687e-05	0.00184052116344592	2.56377432454006
CHMP5	-0.22888363034301	8.82237269584893	-3.14150142478142	0.0022528727928918	0.0398077608932079	-1.67488446145375
JMJD1B	-0.228380486004637	8.35881702842341	-3.12004533453715	0.00240663872894572	0.0416868442464954	-1.73372052386094
LOC643744	-0.227397146264995	11.0447675159321	-3.33835291154966	0.00121225757993385	0.0263824120888521	-1.12021490810284
DAZAP2	-0.226786171892059	10.8258724241026	-3.54062385186209	0.000625081767493287	0.0171492674484736	-0.523173192310367
FTL	-0.226766002102183	13.4160262880455	-3.36685519557023	0.00110594191982355	0.0247020457482185	-1.03772000572739
